0,HP_outdoor
2023-01-26T11:00:00,1563.3
2023-01-26T11:10:00,1380.1
2023-01-26T11:20:00,1023.4
2023-01-26T11:30:00,958.4
2023-01-26T11:40:00,1803.4
2023-01-26T11:50:00,1534.2
2023-01-26T12:00:00,1415.1
2023-01-26T12:10:00,922.5
2023-01-26T12:20:00,1102.6
2023-01-26T12:30:00,1733.3
2023-01-26T12:40:00,1766.4
2023-01-26T12:50:00,1635.0
2023-01-26T13:00:00,897.6
2023-01-26T13:10:00,1215.1
2023-01-26T13:20:00,1678.6
2023-01-26T13:30:00,1738.4
2023-01-26T13:40:00,967.0
2023-01-26T13:50:00,12.9
2023-01-26T14:00:00,12.8
2023-01-26T14:10:00,12.8
2023-01-26T14:20:00,423.5
2023-01-26T14:30:00,965.7
2023-01-26T14:40:00,1218.0
2023-01-26T14:50:00,2223.8
2023-01-26T15:00:00,1730.2
2023-01-26T15:10:00,1689.1
2023-01-26T15:20:00,862.3
2023-01-26T15:30:00,1327.6
2023-01-26T15:40:00,1682.4
2023-01-26T15:50:00,1767.2
2023-01-26T16:00:00,1567.3
2023-01-26T16:10:00,715.9
2023-01-26T16:20:00,1680.2
2023-01-26T16:30:00,1685.2
2023-01-26T16:40:00,1786.5
2023-01-26T16:50:00,1390.8
2023-01-26T17:00:00,797.7
2023-01-26T17:10:00,1678.7
2023-01-26T17:20:00,1686.9
2023-01-26T17:30:00,1772.4
2023-01-26T17:40:00,977.3
2023-01-26T17:50:00,1168.8
2023-01-26T18:00:00,1643.2
2023-01-26T18:10:00,1708.4
2023-01-26T18:20:00,705.4
2023-01-26T18:30:00,12.5
2023-01-26T18:40:00,12.6
2023-01-26T18:50:00,12.6
2023-01-26T19:00:00,12.5
2023-01-26T19:10:00,12.8
2023-01-26T19:20:00,12.9
2023-01-26T19:30:00,12.9
2023-01-26T19:40:00,13.0
2023-01-26T19:50:00,166.8
2023-01-26T20:00:00,846.3
2023-01-26T20:10:00,765.7
2023-01-26T20:20:00,1655.1
2023-01-26T20:30:00,1666.6
2023-01-26T20:40:00,1761.6
2023-01-26T20:50:00,962.1
2023-01-26T21:00:00,1291.3
2023-01-26T21:10:00,1651.5
2023-01-26T21:20:00,1722.5
2023-01-26T21:30:00,1570.4
2023-01-26T21:40:00,705.3
2023-01-26T21:50:00,1673.3
2023-01-26T22:00:00,1662.0
2023-01-26T22:10:00,1763.6
2023-01-26T22:20:00,1325.3
2023-01-26T22:30:00,894.5
2023-01-26T22:40:00,1664.3
2023-01-26T22:50:00,1691.1
2023-01-26T23:00:00,1771.1
2023-01-26T23:10:00,855.2
2023-01-26T23:20:00,1338.1
2023-01-26T23:30:00,1715.1
2023-01-26T23:40:00,1747.1
2023-01-26T23:50:00,1600.2
2023-01-27T00:00:00,676.5
2023-01-27T00:10:00,1663.8
2023-01-27T00:20:00,1671.7
2023-01-27T00:30:00,1768.8
2023-01-27T00:40:00,1575.5
2023-01-27T00:50:00,717.6
2023-01-27T01:00:00,1655.3
2023-01-27T01:10:00,1665.9
2023-01-27T01:20:00,1769.2
2023-01-27T01:30:00,1751.3
2023-01-27T01:40:00,1225.8
2023-01-27T01:50:00,13.1
2023-01-27T02:00:00,12.9
2023-01-27T02:10:00,53.7
2023-01-27T02:20:00,716.3
2023-01-27T02:30:00,695.3
2023-01-27T02:40:00,1659.6
2023-01-27T02:50:00,1657.5
2023-01-27T03:00:00,1758.1
2023-01-27T03:10:00,1005.1
2023-01-27T03:20:00,1229.2
2023-01-27T03:30:00,1644.1
2023-01-27T03:40:00,1714.8
2023-01-27T03:50:00,1756.1
2023-01-27T04:00:00,1086.6
2023-01-27T04:10:00,1222.3
2023-01-27T04:20:00,1654.1
2023-01-27T04:30:00,1707.5
2023-01-27T04:40:00,1762.6
2023-01-27T04:50:00,1735.2
2023-01-27T05:00:00,1180.5
2023-01-27T05:10:00,1043.7
2023-01-27T05:20:00,1652.6
2023-01-27T05:30:00,1686.3
2023-01-27T05:40:00,1752.1
2023-01-27T05:50:00,1720.1
2023-01-27T06:00:00,1592.6
2023-01-27T06:10:00,13.0
2023-01-27T06:20:00,12.9
2023-01-27T06:30:00,229.8
2023-01-27T06:40:00,798.5
2023-01-27T06:50:00,1087.2
2023-01-27T07:00:00,1629.4
2023-01-27T07:10:00,1681.5
2023-01-27T07:20:00,1751.4
2023-01-27T07:30:00,1250.1
2023-01-27T07:40:00,939.1
2023-01-27T07:50:00,1643.7
2023-01-27T08:00:00,1669.6
2023-01-27T08:10:00,1753.1
2023-01-27T08:20:00,810.2
2023-01-27T08:30:00,1385.2
2023-01-27T08:40:00,1641.8
2023-01-27T08:50:00,1728.0
2023-01-27T09:00:00,1592.0
2023-01-27T09:10:00,672.8
2023-01-27T09:20:00,1650.7
2023-01-27T09:30:00,1668.2
2023-01-27T09:40:00,1543.7
2023-01-27T09:50:00,13.0
2023-01-27T10:00:00,12.9
2023-01-27T10:10:00,25.8
2023-01-27T10:20:00,697.1
2023-01-27T10:30:00,659.3
2023-01-27T10:40:00,1679.6
2023-01-27T10:50:00,1670.8
2023-01-27T11:00:00,1630.3
2023-01-27T11:10:00,1019.9
2023-01-27T11:20:00,1247.5
2023-01-27T11:30:00,1696.5
2023-01-27T11:40:00,1436.8
2023-01-27T11:50:00,1547.2
2023-01-27T12:00:00,1084.6
2023-01-27T12:10:00,1181.7
2023-01-27T12:20:00,1711.5
2023-01-27T12:30:00,1472.6
2023-01-27T12:40:00,1500.2
2023-01-27T12:50:00,1007.2
2023-01-27T13:00:00,13.0
2023-01-27T13:10:00,13.0
2023-01-27T13:20:00,367.1
2023-01-27T13:30:00,537.7
2023-01-27T13:40:00,1485.8
2023-01-27T13:50:00,1537.1
2023-01-27T14:00:00,1348.9
2023-01-27T14:10:00,1303.5
2023-01-27T14:20:00,1295.2
2023-01-27T14:30:00,1195.1
2023-01-27T14:40:00,589.2
2023-01-27T14:50:00,1266.1
2023-01-27T15:00:00,1282.4
2023-01-27T15:10:00,1347.6
2023-01-27T15:20:00,837.2
2023-01-27T15:30:00,13.0
2023-01-27T15:40:00,13.0
2023-01-27T15:50:00,69.7
2023-01-27T16:00:00,775.6
2023-01-27T16:10:00,1259.8
2023-01-27T16:20:00,1312.0
2023-01-27T16:30:00,680.2
2023-01-27T16:40:00,1068.5
2023-01-27T16:50:00,1272.4
2023-01-27T17:00:00,1331.4
2023-01-27T17:10:00,1462.1
2023-01-27T17:20:00,1324.4
2023-01-27T17:30:00,13.0
2023-01-27T17:40:00,12.9
2023-01-27T17:50:00,60.3
2023-01-27T18:00:00,744.3
2023-01-27T18:10:00,1250.7
2023-01-27T18:20:00,1308.0
2023-01-27T18:30:00,673.8
2023-01-27T18:40:00,1099.1
2023-01-27T18:50:00,1258.7
2023-01-27T19:00:00,1339.5
2023-01-27T19:10:00,1576.4
2023-01-27T19:20:00,1361.1
2023-01-27T19:30:00,1419.1
2023-01-27T19:40:00,13.0
2023-01-27T19:50:00,13.0
2023-01-27T20:00:00,148.1
2023-01-27T20:10:00,941.0
2023-01-27T20:20:00,1252.8
2023-01-27T20:30:00,1211.2
2023-01-27T20:40:00,606.1
2023-01-27T20:50:00,1544.0
2023-01-27T21:00:00,1457.9
2023-01-27T21:10:00,1339.7
2023-01-27T21:20:00,1569.8
2023-01-27T21:30:00,958.0
2023-01-27T21:40:00,13.1
2023-01-27T21:50:00,13.0
2023-01-27T22:00:00,72.3
2023-01-27T22:10:00,849.2
2023-01-27T22:20:00,1596.7
2023-01-27T22:30:00,1468.5
2023-01-27T22:40:00,1572.4
2023-01-27T22:50:00,1350.8
2023-01-27T23:00:00,701.1
2023-01-27T23:10:00,1197.9
2023-01-27T23:20:00,1546.6
2023-01-27T23:30:00,1336.9
2023-01-27T23:40:00,1293.0
2023-01-27T23:50:00,13.2
2023-01-28T00:00:00,13.1
2023-01-28T00:10:00,168.5
2023-01-28T00:20:00,1135.8
2023-01-28T00:30:00,1561.5
2023-01-28T00:40:00,1458.0
2023-01-28T00:50:00,1530.5
2023-01-28T01:00:00,1429.3
2023-01-28T01:10:00,870.4
2023-01-28T01:20:00,13.1
2023-01-28T01:30:00,13.4
2023-01-28T01:40:00,692.2
2023-01-28T01:50:00,996.6
2023-01-28T02:00:00,908.9
2023-01-28T02:10:00,1586.2
2023-01-28T02:20:00,1515.3
2023-01-28T02:30:00,1577.0
2023-01-28T02:40:00,1357.5
2023-01-28T02:50:00,1557.4
2023-01-28T03:00:00,590.5
2023-01-28T03:10:00,13.1
2023-01-28T03:20:00,74.8
2023-01-28T03:30:00,858.1
2023-01-28T03:40:00,1588.3
2023-01-28T03:50:00,1484.1
2023-01-28T04:00:00,1545.4
2023-01-28T04:10:00,1366.1
2023-01-28T04:20:00,1429.6
2023-01-28T04:30:00,576.0
2023-01-28T04:40:00,1512.2
2023-01-28T04:50:00,1462.5
2023-01-28T05:00:00,1324.6
2023-01-28T05:10:00,1426.8
2023-01-28T05:20:00,13.1
2023-01-28T05:30:00,13.1
2023-01-28T05:40:00,13.0
2023-01-28T05:50:00,177.6
2023-01-28T06:00:00,1241.0
2023-01-28T06:10:00,1560.6
2023-01-28T06:20:00,1493.2
2023-01-28T06:30:00,1571.6
2023-01-28T06:40:00,841.1
2023-01-28T06:50:00,12.9
2023-01-28T07:00:00,12.8
2023-01-28T07:10:00,171.2
2023-01-28T07:20:00,1189.4
2023-01-28T07:30:00,1579.1
2023-01-28T07:40:00,1373.2
2023-01-28T07:50:00,1534.2
2023-01-28T08:00:00,328.7
2023-01-28T08:10:00,12.8
2023-01-28T08:20:00,12.8
2023-01-28T08:30:00,427.6
2023-01-28T08:40:00,541.3
2023-01-28T08:50:00,1451.1
2023-01-28T09:00:00,1568.3
2023-01-28T09:10:00,1465.7
2023-01-28T09:20:00,1461.9
2023-01-28T09:30:00,763.1
2023-01-28T09:40:00,13.0
2023-01-28T09:50:00,13.0
2023-01-28T10:00:00,283.0
2023-01-28T10:10:00,1230.3
2023-01-28T10:20:00,1278.2
2023-01-28T10:30:00,1348.8
2023-01-28T10:40:00,1320.0
2023-01-28T10:50:00,1308.8
2023-01-28T11:00:00,1254.6
2023-01-28T11:10:00,522.3
2023-01-28T11:20:00,1269.7
2023-01-28T11:30:00,1300.8
2023-01-28T11:40:00,1171.3
2023-01-28T11:50:00,13.0
2023-01-28T12:00:00,12.9
2023-01-28T12:10:00,12.9
2023-01-28T12:20:00,335.5
2023-01-28T12:30:00,1282.7
2023-01-28T12:40:00,1314.4
2023-01-28T12:50:00,1334.8
2023-01-28T13:00:00,102.2
2023-01-28T13:10:00,12.9
2023-01-28T13:20:00,12.9
2023-01-28T13:30:00,54.6
2023-01-28T13:40:00,757.2
2023-01-28T13:50:00,1303.2
2023-01-28T14:00:00,448.4
2023-01-28T14:10:00,12.9
2023-01-28T14:20:00,12.9
2023-01-28T14:30:00,12.9
2023-01-28T14:40:00,12.8
2023-01-28T14:50:00,12.8
2023-01-28T15:00:00,12.8
2023-01-28T15:10:00,12.8
2023-01-28T15:20:00,12.7
2023-01-28T15:30:00,12.8
2023-01-28T15:40:00,12.8
2023-01-28T15:50:00,113.6
2023-01-28T16:00:00,899.1
2023-01-28T16:10:00,1282.9
2023-01-28T16:20:00,842.8
2023-01-28T16:30:00,945.5
2023-01-28T16:40:00,1283.5
2023-01-28T16:50:00,1349.1
2023-01-28T17:00:00,1340.1
2023-01-28T17:10:00,1319.4
2023-01-28T17:20:00,1318.7
2023-01-28T17:30:00,1223.6
2023-01-28T17:40:00,12.9
2023-01-28T17:50:00,41.5
2023-01-28T18:00:00,719.5
2023-01-28T18:10:00,1289.2
2023-01-28T18:20:00,1332.0
2023-01-28T18:30:00,1368.3
2023-01-28T18:40:00,1351.5
2023-01-28T18:50:00,394.6
2023-01-28T19:00:00,13.0
2023-01-28T19:10:00,13.0
2023-01-28T19:20:00,13.0
2023-01-28T19:30:00,380.9
2023-01-28T19:40:00,1277.6
2023-01-28T19:50:00,1185.2
2023-01-28T20:00:00,583.3
2023-01-28T20:10:00,1287.4
2023-01-28T20:20:00,1306.6
2023-01-28T20:30:00,1344.6
2023-01-28T20:40:00,832.3
2023-01-28T20:50:00,13.0
2023-01-28T21:00:00,13.1
2023-01-28T21:10:00,262.4
2023-01-28T21:20:00,1207.6
2023-01-28T21:30:00,1276.8
2023-01-28T21:40:00,1344.8
2023-01-28T21:50:00,1317.6
2023-01-28T22:00:00,737.7
2023-01-28T22:10:00,13.2
2023-01-28T22:20:00,125.1
2023-01-28T22:30:00,898.2
2023-01-28T22:40:00,1265.8
2023-01-28T22:50:00,1333.2
2023-01-28T23:00:00,1323.3
2023-01-28T23:10:00,1298.5
2023-01-28T23:20:00,591.2
2023-01-28T23:30:00,1161.7
2023-01-28T23:40:00,1272.1
2023-01-28T23:50:00,1342.2
2023-01-29T00:00:00,1033.4
2023-01-29T00:10:00,13.2
2023-01-29T00:20:00,13.1
2023-01-29T00:30:00,222.4
2023-01-29T00:40:00,1302.3
2023-01-29T00:50:00,1516.2
2023-01-29T01:00:00,1332.2
2023-01-29T01:10:00,1568.8
2023-01-29T01:20:00,327.7
2023-01-29T01:30:00,13.1
2023-01-29T01:40:00,31.6
2023-01-29T01:50:00,687.4
2023-01-29T02:00:00,1253.3
2023-01-29T02:10:00,1294.9
2023-01-29T02:20:00,1418.9
2023-01-29T02:30:00,1461.6
2023-01-29T02:40:00,1063.3
2023-01-29T02:50:00,13.0
2023-01-29T03:00:00,13.0
2023-01-29T03:10:00,209.8
2023-01-29T03:20:00,562.7
2023-01-29T03:30:00,1227.9
2023-01-29T03:40:00,1691.3
2023-01-29T03:50:00,1618.9
2023-01-29T04:00:00,1705.1
2023-01-29T04:10:00,1597.1
2023-01-29T04:20:00,1761.3
2023-01-29T04:30:00,665.6
2023-01-29T04:40:00,12.9
2023-01-29T04:50:00,12.9
2023-01-29T05:00:00,546.0
2023-01-29T05:10:00,1702.3
2023-01-29T05:20:00,1695.4
2023-01-29T05:30:00,1649.0
2023-01-29T05:40:00,1578.8
2023-01-29T05:50:00,1644.2
2023-01-29T06:00:00,447.0
2023-01-29T06:10:00,13.0
2023-01-29T06:20:00,171.9
2023-01-29T06:30:00,1207.6
2023-01-29T06:40:00,1402.5
2023-01-29T06:50:00,554.5
2023-01-29T07:00:00,1602.4
2023-01-29T07:10:00,1683.7
2023-01-29T07:20:00,1631.5
2023-01-29T07:30:00,1568.6
2023-01-29T07:40:00,873.9
2023-01-29T07:50:00,13.0
2023-01-29T08:00:00,12.8
2023-01-29T08:10:00,12.7
2023-01-29T08:20:00,503.0
2023-01-29T08:30:00,1576.7
2023-01-29T08:40:00,1424.6
2023-01-29T08:50:00,1339.3
2023-01-29T09:00:00,1083.9
2023-01-29T09:10:00,13.1
2023-01-29T09:20:00,13.0
2023-01-29T09:30:00,13.1
2023-01-29T09:40:00,339.0
2023-01-29T09:50:00,1261.9
2023-01-29T10:00:00,1286.9
2023-01-29T10:10:00,593.3
2023-01-29T10:20:00,914.3
2023-01-29T10:30:00,12.9
2023-01-29T10:40:00,13.0
2023-01-29T10:50:00,12.9
2023-01-29T11:00:00,12.9
2023-01-29T11:10:00,12.9
2023-01-29T11:20:00,12.9
2023-01-29T11:30:00,12.9
2023-01-29T11:40:00,471.2
2023-01-29T11:50:00,1239.1
2023-01-29T12:00:00,1286.4
2023-01-29T12:10:00,1342.9
2023-01-29T12:20:00,1301.8
2023-01-29T12:30:00,1303.8
2023-01-29T12:40:00,531.6
2023-01-29T12:50:00,13.0
2023-01-29T13:00:00,58.5
2023-01-29T13:10:00,751.0
2023-01-29T13:20:00,1281.3
2023-01-29T13:30:00,1341.2
2023-01-29T13:40:00,1349.3
2023-01-29T13:50:00,1325.3
2023-01-29T14:00:00,579.5
2023-01-29T14:10:00,13.0
2023-01-29T14:20:00,12.9
2023-01-29T14:30:00,380.6
2023-01-29T14:40:00,1282.7
2023-01-29T14:50:00,625.0
2023-01-29T15:00:00,1135.4
2023-01-29T15:10:00,1314.3
2023-01-29T15:20:00,1334.4
2023-01-29T15:30:00,1346.4
2023-01-29T15:40:00,174.0
2023-01-29T15:50:00,12.9
2023-01-29T16:00:00,73.8
2023-01-29T16:10:00,797.0
2023-01-29T16:20:00,1299.5
2023-01-29T16:30:00,1322.8
2023-01-29T16:40:00,1341.4
2023-01-29T16:50:00,1347.0
2023-01-29T17:00:00,181.8
2023-01-29T17:10:00,12.9
2023-01-29T17:20:00,12.9
2023-01-29T17:30:00,556.4
2023-01-29T17:40:00,1644.0
2023-01-29T17:50:00,1729.6
2023-01-29T18:00:00,1803.6
2023-01-29T18:10:00,1282.9
2023-01-29T18:20:00,13.0
2023-01-29T18:30:00,13.0
2023-01-29T18:40:00,205.9
2023-01-29T18:50:00,970.0
2023-01-29T19:00:00,717.7
2023-01-29T19:10:00,1648.7
2023-01-29T19:20:00,1646.7
2023-01-29T19:30:00,1733.0
2023-01-29T19:40:00,1725.8
2023-01-29T19:50:00,1678.2
2023-01-29T20:00:00,1600.0
2023-01-29T20:10:00,1495.9
2023-01-29T20:20:00,1432.6
2023-01-29T20:30:00,1422.2
2023-01-29T20:40:00,1408.0
2023-01-29T20:50:00,1248.5
2023-01-29T21:00:00,903.8
2023-01-29T21:10:00,1029.5
2023-01-29T21:20:00,1623.8
2023-01-29T21:30:00,1629.1
2023-01-29T21:40:00,1703.0
2023-01-29T21:50:00,1686.4
2023-01-29T22:00:00,1636.8
2023-01-29T22:10:00,1566.9
2023-01-29T22:20:00,1456.8
2023-01-29T22:30:00,1422.4
2023-01-29T22:40:00,1193.8
2023-01-29T22:50:00,781.5
2023-01-29T23:00:00,1339.2
2023-01-29T23:10:00,1597.9
2023-01-29T23:20:00,1656.6
2023-01-29T23:30:00,1699.8
2023-01-29T23:40:00,1674.4
2023-01-29T23:50:00,1654.9
2023-01-30T00:00:00,1647.0
2023-01-30T00:10:00,1036.9
2023-01-30T00:20:00,922.5
2023-01-30T00:30:00,1613.7
2023-01-30T00:40:00,1610.9
2023-01-30T00:50:00,1692.4
2023-01-30T01:00:00,1685.1
2023-01-30T01:10:00,1416.6
2023-01-30T01:20:00,651.0
2023-01-30T01:30:00,1622.9
2023-01-30T01:40:00,1599.5
2023-01-30T01:50:00,1681.4
2023-01-30T02:00:00,1165.9
2023-01-30T02:10:00,897.0
2023-01-30T02:20:00,1612.7
2023-01-30T02:30:00,1609.2
2023-01-30T02:40:00,1689.7
2023-01-30T02:50:00,820.1
2023-01-30T03:00:00,1230.8
2023-01-30T03:10:00,2232.6
2023-01-30T03:20:00,2234.1
2023-01-30T03:30:00,1468.0
2023-01-30T03:40:00,714.8
2023-01-30T03:50:00,1467.6
2023-01-30T04:00:00,1587.3
2023-01-30T04:10:00,1658.0
2023-01-30T04:20:00,1442.9
2023-01-30T04:30:00,641.1
2023-01-30T04:40:00,2202.4
2023-01-30T04:50:00,2708.9
2023-01-30T05:00:00,2310.8
2023-01-30T05:10:00,1088.1
2023-01-30T05:20:00,925.4
2023-01-30T05:30:00,1891.0
2023-01-30T05:40:00,1876.4
2023-01-30T05:50:00,1651.8
2023-01-30T06:00:00,779.2
2023-01-30T06:10:00,1545.8
2023-01-30T06:20:00,2514.2
2023-01-30T06:30:00,2478.1
2023-01-30T06:40:00,1535.5
2023-01-30T06:50:00,715.0
2023-01-30T07:00:00,1510.4
2023-01-30T07:10:00,2183.6
2023-01-30T07:20:00,2162.8
2023-01-30T07:30:00,1399.8
2023-01-30T07:40:00,609.7
2023-01-30T07:50:00,1573.1
2023-01-30T08:00:00,1579.9
2023-01-30T08:10:00,1656.3
2023-01-30T08:20:00,1103.9
2023-01-30T08:30:00,932.4
2023-01-30T08:40:00,1591.1
2023-01-30T08:50:00,1593.3
2023-01-30T09:00:00,1672.7
2023-01-30T09:10:00,770.3
2023-01-30T09:20:00,1413.5
2023-01-30T09:30:00,2332.2
2023-01-30T09:40:00,2622.4
2023-01-30T09:50:00,1677.1
2023-01-30T10:00:00,681.5
2023-01-30T10:10:00,1583.0
2023-01-30T10:20:00,2126.9
2023-01-30T10:30:00,1688.4
2023-01-30T10:40:00,1374.2
2023-01-30T10:50:00,698.4
2023-01-30T11:00:00,1970.1
2023-01-30T11:10:00,2366.8
2023-01-30T11:20:00,1861.6
2023-01-30T11:30:00,999.6
2023-01-30T11:40:00,1040.8
2023-01-30T11:50:00,1955.6
2023-01-30T12:00:00,1897.4
2023-01-30T12:10:00,1598.7
2023-01-30T12:20:00,773.1
2023-01-30T12:30:00,1428.4
2023-01-30T12:40:00,2088.5
2023-01-30T12:50:00,1705.1
2023-01-30T13:00:00,1501.1
2023-01-30T13:10:00,663.2
2023-01-30T13:20:00,1895.7
2023-01-30T13:30:00,2385.7
2023-01-30T13:40:00,1907.6
2023-01-30T13:50:00,1043.6
2023-01-30T14:00:00,1033.8
2023-01-30T14:10:00,1616.8
2023-01-30T14:20:00,1649.0
2023-01-30T14:30:00,1631.4
2023-01-30T14:40:00,772.2
2023-01-30T14:50:00,1565.7
2023-01-30T15:00:00,2033.8
2023-01-30T15:10:00,1710.7
2023-01-30T15:20:00,1495.4
2023-01-30T15:30:00,643.9
2023-01-30T15:40:00,1842.6
2023-01-30T15:50:00,2382.0
2023-01-30T16:00:00,1966.0
2023-01-30T16:10:00,1171.8
2023-01-30T16:20:00,867.2
2023-01-30T16:30:00,1634.1
2023-01-30T16:40:00,1633.2
2023-01-30T16:50:00,1722.7
2023-01-30T17:00:00,870.3
2023-01-30T17:10:00,1314.0
2023-01-30T17:20:00,2173.4
2023-01-30T17:30:00,1689.1
2023-01-30T17:40:00,1502.7
2023-01-30T17:50:00,755.6
2023-01-30T18:00:00,1706.1
2023-01-30T18:10:00,2468.1
2023-01-30T18:20:00,2291.8
2023-01-30T18:30:00,1430.1
2023-01-30T18:40:00,633.7
2023-01-30T18:50:00,1604.6
2023-01-30T19:00:00,1617.3
2023-01-30T19:10:00,1705.5
2023-01-30T19:20:00,1209.8
2023-01-30T19:30:00,856.0
2023-01-30T19:40:00,2212.3
2023-01-30T19:50:00,2315.0
2023-01-30T20:00:00,1697.9
2023-01-30T20:10:00,919.5
2023-01-30T20:20:00,1056.5
2023-01-30T20:30:00,1626.6
2023-01-30T20:40:00,1646.3
2023-01-30T20:50:00,1568.1
2023-01-30T21:00:00,817.3
2023-01-30T21:10:00,1331.5
2023-01-30T21:20:00,1603.3
2023-01-30T21:30:00,1658.6
2023-01-30T21:40:00,1450.3
2023-01-30T21:50:00,647.6
2023-01-30T22:00:00,1565.2
2023-01-30T22:10:00,2261.9
2023-01-30T22:20:00,2165.2
2023-01-30T22:30:00,1367.5
2023-01-30T22:40:00,648.7
2023-01-30T22:50:00,1941.8
2023-01-30T23:00:00,2469.3
2023-01-30T23:10:00,2157.0
2023-01-30T23:20:00,1091.2
2023-01-30T23:30:00,903.0
2023-01-30T23:40:00,2229.7
2023-01-30T23:50:00,2561.0
2023-01-31T00:00:00,1884.6
2023-01-31T00:10:00,871.0
2023-01-31T00:20:00,1162.3
2023-01-31T00:30:00,2246.1
2023-01-31T00:40:00,2331.2
2023-01-31T00:50:00,1503.0
2023-01-31T01:00:00,797.0
2023-01-31T01:10:00,1433.7
2023-01-31T01:20:00,2311.9
2023-01-31T01:30:00,2498.6
2023-01-31T01:40:00,1516.6
2023-01-31T01:50:00,633.6
2023-01-31T02:00:00,1584.3
2023-01-31T02:10:00,2218.2
2023-01-31T02:20:00,1764.1
2023-01-31T02:30:00,1348.2
2023-01-31T02:40:00,677.2
2023-01-31T02:50:00,2087.5
2023-01-31T03:00:00,2570.8
2023-01-31T03:10:00,1850.6
2023-01-31T03:20:00,1077.8
2023-01-31T03:30:00,890.8
2023-01-31T03:40:00,2005.5
2023-01-31T03:50:00,2292.0
2023-01-31T04:00:00,1692.5
2023-01-31T04:10:00,945.9
2023-01-31T04:20:00,1019.5
2023-01-31T04:30:00,2252.2
2023-01-31T04:40:00,2568.2
2023-01-31T04:50:00,1864.2
2023-01-31T05:00:00,866.9
2023-01-31T05:10:00,1321.9
2023-01-31T05:20:00,2517.0
2023-01-31T05:30:00,2591.2
2023-01-31T05:40:00,1763.7
2023-01-31T05:50:00,803.5
2023-01-31T06:00:00,1437.0
2023-01-31T06:10:00,2365.8
2023-01-31T06:20:00,2525.2
2023-01-31T06:30:00,1534.6
2023-01-31T06:40:00,642.8
2023-01-31T06:50:00,1589.8
2023-01-31T07:00:00,1592.5
2023-01-31T07:10:00,1665.6
2023-01-31T07:20:00,1203.3
2023-01-31T07:30:00,910.8
2023-01-31T07:40:00,1601.5
2023-01-31T07:50:00,1586.7
2023-01-31T08:00:00,1658.8
2023-01-31T08:10:00,767.4
2023-01-31T08:20:00,1396.2
2023-01-31T08:30:00,2241.2
2023-01-31T08:40:00,2556.7
2023-01-31T08:50:00,1669.1
2023-01-31T09:00:00,629.0
2023-01-31T09:10:00,1560.4
2023-01-31T09:20:00,2083.0
2023-01-31T09:30:00,1619.8
2023-01-31T09:40:00,1027.7
2023-01-31T09:50:00,1208.0
2023-01-31T10:00:00,2338.6
2023-01-31T10:10:00,2686.8
2023-01-31T10:20:00,2126.9
2023-01-31T10:30:00,1153.8
2023-01-31T10:40:00,965.5
2023-01-31T10:50:00,1651.4
2023-01-31T11:00:00,2286.9
2023-01-31T11:10:00,2044.5
2023-01-31T11:20:00,1634.6
2023-01-31T11:30:00,1242.8
2023-01-31T11:40:00,898.9
2023-01-31T11:50:00,1577.8
2023-01-31T12:00:00,1916.9
2023-01-31T12:10:00,1636.0
2023-01-31T12:20:00,1610.2
2023-01-31T12:30:00,1606.4
2023-01-31T12:40:00,1273.5
2023-01-31T12:50:00,857.3
2023-01-31T13:00:00,2004.1
2023-01-31T13:10:00,2517.8
2023-01-31T13:20:00,2311.2
2023-01-31T13:30:00,1635.3
2023-01-31T13:40:00,1642.0
2023-01-31T13:50:00,1623.5
2023-01-31T14:00:00,1310.7
2023-01-31T14:10:00,863.1
2023-01-31T14:20:00,1580.8
2023-01-31T14:30:00,1558.9
2023-01-31T14:40:00,1640.5
2023-01-31T14:50:00,1640.0
2023-01-31T15:00:00,1626.9
2023-01-31T15:10:00,1618.0
2023-01-31T15:20:00,1614.4
2023-01-31T15:30:00,1320.8
2023-01-31T15:40:00,850.0
2023-01-31T15:50:00,1927.4
2023-01-31T16:00:00,2454.1
2023-01-31T16:10:00,2143.0
2023-01-31T16:20:00,1610.1
2023-01-31T16:30:00,1618.7
2023-01-31T16:40:00,1596.2
2023-01-31T16:50:00,1578.6
2023-01-31T17:00:00,1575.3
2023-01-31T17:10:00,1302.6
2023-01-31T17:20:00,795.3
2023-01-31T17:30:00,1777.2
2023-01-31T17:40:00,2306.9
2023-01-31T17:50:00,2227.3
2023-01-31T18:00:00,1586.3
2023-01-31T18:10:00,1555.1
2023-01-31T18:20:00,1544.6
2023-01-31T18:30:00,1547.1
2023-01-31T18:40:00,1545.5
2023-01-31T18:50:00,1540.5
2023-01-31T19:00:00,1288.5
2023-01-31T19:10:00,771.1
2023-01-31T19:20:00,2010.7
2023-01-31T19:30:00,2206.5
2023-01-31T19:40:00,2056.1
2023-01-31T19:50:00,2035.8
2023-01-31T20:00:00,2042.3
2023-01-31T20:10:00,2036.2
2023-01-31T20:20:00,2045.0
2023-01-31T20:30:00,2045.6
2023-01-31T20:40:00,2043.6
2023-01-31T20:50:00,2043.9
2023-01-31T21:00:00,1612.0
2023-01-31T21:10:00,763.9
2023-01-31T21:20:00,1573.8
2023-01-31T21:30:00,1584.1
2023-01-31T21:40:00,2020.4
2023-01-31T21:50:00,1995.5
2023-01-31T22:00:00,1990.6
2023-01-31T22:10:00,1998.0
2023-01-31T22:20:00,1995.7
2023-01-31T22:30:00,1990.5
2023-01-31T22:40:00,1988.7
